,Word,Count
30304,santriwati,1
30305,lirboyo,1
30306,rino,1
30307,sujar,1
30308,netek,1
30309,peneitian,1
30310,desifektan,2
30311,unisia,1
30312,hasilsurvei,1
30313,mendagriresponsifcovid,1
30314,influence,1
30315,instabilitas,1
30316,peluru,1
30317,patuhiprotokolnewnormal,1
30318,mandang,1
30319,pemerintahadeh,1
30320,mlalui,1
30321,alani,1
30322,adong,1
30323,disediahon,1
30324,hita,1
30325,parminum,1
30326,jogjawarta,1
30327,positivnya,1
30328,pihc,2
30329,dos,1
30330,wangudu,1
30331,asera,1
30332,vlog,1
30333,irma,1
30334,hidayana,1
30335,m63245670,1
30336,multifaktor,1
30337,bripeduliumkm,1
30338,gerakansejutamasker,1
30339,humasgowa,1
30340,sunguminasa,1
30341,hidyo,1
30342,jungshin,1
30343,minhyuk,1
30344,nimrung,1
30345,produktifamandaricovid19,1
30346,75tahun,1
30347,jot,1
30348,rp987,2
30349,undangundang,1
30350,parbaba,1
30351,pangururan,2
30352,lgokok,1
30353,kabotan,1
30354,celep,2
30355,gemah,1
30356,ripah,1
30357,juron,1
30358,housing,1
30359,setotal2nya,1
30360,hun,1
30361,sao,1
30362,paulo,1
30363,caf,2
30364,rasi,1
30365,hertasning,1
30366,lksp,1
30367,keshtn,1
30368,mempawah,2
30369,umprk,1
30370,850,1
30371,andelin,1
30372,risetkenapa,1
30373,simonlineid,1
30374,revandoko,1
30375,paien,1
30376,mnyak,1
30377,guis,1
30378,direquest,1
30379,demokratlawancorona,1
30380,ermaranik,1
30381,demokratkalbar,1
30382,masyoritas,1
30383,yulianto,1
30384,cahayadikonawe,1
30385,kominfokotatsm,1
30386,mechanism,3
30387,haribhayangkarake74,2
30388,gbp,1
30389,987,8
30390,boa,1
30391,jebus,4
30392,risetga,1
30393,makatopik,1
30394,risetdipaksa,1
30395,pejabatga,1
30396,risetdana,1
30397,301,8
30398,ditlantaspoldantb,1
30399,rtmcpoldantb,1
30400,kompen,1
30401,siminternasional,1
30402,didiek,1
30403,ikafkmunair,1
30404,apapagi,1
30405,dumel,1
30406,ptong,1
30407,mengrluarkan,1
30408,megurus,1
30409,sebsnding,1
30410,pasak,1
30411,kasal,4
30412,perupadata,1
30413,901,4
30414,036,4
30415,ingkang,3
30416,kawulo,2
30417,tresnani,1
30418,tanglet,1
30419,nami,1
30420,tiyang,1
30421,utawanipon,1
30422,keluargi,1
30423,kirangan,1
30424,semangatdok,1
30425,profirnya,1
30426,pola2,2
30427,fanatik,2
30428,govlok,1
30429,woelan,1
30430,90tan,1
30431,10tahunitb,1
30432,ambara,1
30433,sahabatambara,1
30434,pulihin,1
30435,arimanik,1
30436,kepalastaftniangkatanlaut,1
30437,laksamanatni,1
30438,yudomargono,1
30439,korpsmarinir,2
30440,20ribu,1
30441,antam,1
30442,antamfightcovid19,1
30443,antik,1
30444,dispenal,1
30445,diberitahu,1
30446,nyamuk,2
30447,centernya,1
30448,warungnyanga,1
30449,sepi2,1
30450,ndengerin,1
30451,wijirejo,3
30452,suryono,1
30453,watimena,1
30454,bmw,1
30455,parekraf,2
30456,sheran,2
30457,mcartney,2
30458,roling,2
30459,stones,2
30460,lipa,2
30461,coldplay,2
30462,harper,1
30463,poundsterling,1
30464,aopini,1
30465,koike,1
30466,yuriko,1
30467,shinjuku,2
30468,ikebukuro,1
30469,berpengaruhu,1
30470,kepmendesa,2
30471,bde,1
30472,isndustri,2
30473,yangumkm,1
30474,setrom,1
30475,danyonif,1
30476,achsanulqosasi,1
30477,unibamadura,1
30478,pecangan,1
30479,troso,1
30480,kesehatanpemerintah,1
30481,disidak,1
30482,etnika,1
30483,pengantin,1
30484,vendor,2
30485,komisiperlindungananakindonesia,1
30486,hospitalia,1
30487,terseok2,1
30488,rdk,1
30489,golkarsolidlawancovid,1
30490,jumatberbagi,1
30491,salamualaikum,1
30492,wrb,1
30493,oleo,1
30494,dody,1
30495,350rb,1
30496,penyemptoran,1
30497,khusnya,1
30498,monash,1
30499,212masjid,1
30500,disiapkn,1
30501,farahabidah,1
30502,sour,1
30503,candy21,1
30504,febriumu1,1
30505,qris,1
30506,apotik,2
30507,kotadepok,1
30508,tenda2,1
30509,responses,2
30510,hajiali,3
30511,peperangan,1
30512,baturetno,1
30513,beba,1
30514,rp178,1
30515,meski,1
30516,coling,1
30517,ryt,2
30518,upkb,1
30519,diangapnyagamasalahin,1
30520,langang,1
30521,gesang,1
30522,jatenginovatif,1
30523,menomorsatukan,1
30524,pntg,1
30525,ajbs,1
30526,educautions,1
30527,ultimate,1
30528,updatecovid,1
30529,ukinindonesia,1
30530,lanjutkanrupip,14
30531,kams,1
30532,csfa,1
30533,b2b,1
30534,bumnsemangatbaru,6
30535,mariu,1
30536,bowo,1
30537,polrikawalbansos,2
30538,fokuscovidruhipditund,1
30539,lvri,1
30540,stc,1
30541,tgif,2
30542,undira,3
30543,ubaidi,1
30544,socheh,1
30545,bulian,1
30546,mindsetnya,2
30547,sobat017,1
30548,624,7
30549,sidrap,2
30550,berfiam,1
30551,hizbut,1
30552,tahrir,1
30553,haipemilihberdaulat,1
30554,1414,2
30555,senapelan,1
30556,piramida,2
30557,rupip,13
30558,zonabiru,1
30559,khotib,1
30560,dahulutweps,1
30561,besar2kan,1
30562,iktn,1
30563,19wasalam,1
30564,kemasalahatan,1
30565,pekerjanpemerintah,1
30566,kerta,2
30567,12020,1
30568,setujudukung,1
30569,politbiro,2
30570,adaroenergy,1
30571,adaro,3
30572,wiriantowidjaya,1
30573,leowijaya8,1
30574,leonsys0305,1
30575,djokoadv,1
30576,germantantra,1
30577,values,1
30578,ygregorius,1
30579,tahukalau,1
30580,taraweang,2
30581,karyo,1
30582,gata,1
30583,gatarang,1
30584,labakang,1
30585,394,6
30586,balikngantor,1
30587,rangkap,1
30588,vatalitas,1
30589,titokarnivan,1
30590,bpbap,1
30591,pokdakan,1
30592,coto,1
30593,giza,1
30594,kuil,1
30595,luxor,1
30596,koleksi,2
30597,galeri,1
30598,nursoleh,1
30599,720rb,1
30600,tarifpajak,1
30601,phbadan,1
30602,phorangpribadi,1
30603,pajakinternasional,1
30604,lcs,1
30605,ariasda,1
30606,tajukrencana,1
30607,daerahoh,1
30608,tuhansih,1
30609,maraton,1
30610,sprint,1
30611,mojoagung,1
30612,suguhwaras,1
30613,sahabatkemlu,1
30614,febriliantdior,1
30615,uraydeny,1
30616,loby,1
30617,domptku,1
30618,asuog,1
30619,87t,1
30620,suwex,1
30621,dramalaboneka,2
30622,sakitsalah,1
30623,rp87,1
30624,difokusin,1
30625,selesaiyuk,1
30626,rp89,1
30627,memanfatkanyalistrikuntuksemua,1
30628,pemerintahprorakyat,3
30629,asuransimag,1
30630,magberanisehat,1
30631,aparat2nya,1
30632,ferdinan,1
30633,spbe,1
30634,pembahsan,1
30635,pupukujangjuara,1
30636,sahabatpetani,1
30637,semangatbarubumn,1
30638,jarakpatuhi,1
30639,dudi,1
30640,sudrajat,1
30641,abdurachim,1
30642,psdm,1
30643,permudahinvestasierapandemi,7
30644,cikembulan,1
30645,azrul,1
30646,indetifikasi,1
30647,217,1
30648,234,1
30649,suratno,2
30650,desadalahkekuatan,1
30651,1624,1
30652,2876,1
30653,gunaya,1
30654,soepardjo,1
30655,hse,1
30656,suptiyanto,2
30657,072,4
30658,dbanding,1
30659,bagi2in,1
30660,62tuhan,1
30661,jlan,1
30662,bapakya,1
30663,vakal,1
30664,puat,1
30665,expired,1
30666,theoricaly,1
30667,akuratberkumpul,1
30668,kudu,1
30669,parikesit,1
30670,polusiudara,1
30671,grup2,1
30672,expectation,1
30673,dismis,1
30674,p4n45,1
30675,p4n453e,1
30676,surounding,1
30677,pembahasnya,1
30678,balaoe,1
30679,theinsiderstory,2
30680,indonesianews,1
30681,asianews,2
30682,investment,3
30683,morningnews,1
30684,updatenews,1
30685,rawalpindi,1
30686,bsps,1
30687,tanjungmekar,1
30688,solusikrisiskoklogo,1
30689,cuvad,1
30690,cuaca,2
30691,mendoan,1
30692,kongkow2,1
30693,slaluwcyantique,1
30694,mentut,1
30695,faktaberitafakta,1
30696,ngerusuni,1
30697,mbeling,1
30698,senguruh,1
30699,stuning,1
30700,pingsan,2
30701,pdc,1
30702,damri,1
30703,sebgainya,1
30704,wajibin,1
30705,sembelihseriusnanya,1
30706,fana,1
30707,powered,1
30708,definitely,1
30709,manayang,1
30710,gedong,2
30711,idjul,1
30712,interupsi,1
30713,clark,1
30714,covic,1
30715,kalselteng,1
30716,capain,1
30717,iduladha,8
30718,spimetrotv,1
30719,taktis,2
30720,royke,1
30721,tumilar,1
30722,jarim,1
30723,dagu,1
30724,hahahahahahtaek,1
30725,paskutanya,1
30726,hahahahahahahahahahpret,1
30727,plners,3
30728,youtefa,1
30729,jefrey,1
30730,sachs,1
30731,faktor2,1
30732,structure,1
30733,mbokyg,1
30734,bersubsididi,1
30735,bersubdi,1
30736,mbokcoba,1
30737,ditracing,1
30738,masinglh,1
30739,jokowimarah,1
30740,pusatkonsultasikukm,2
30741,cebu,1
30742,hc,1
30743,ngepul,1
30744,kv,1
30745,normalkawan,1
30746,menigkatkan,1
30747,kampong,1
30748,tegep,1
30749,ktm,1
30750,mengukuti,1
30751,paramahita,1
30752,girindra,1
30753,nebus,1
30754,15rb,1
30755,akuisisi,1
30756,trieng,1
30757,lis,1
30758,maturitas,1
30759,karawag,1
30760,inta,1
30761,meniali,1
30762,halat,2
30763,ihwanritonga,1
30764,kuisbkbnjateng,1
30765,bkbn,1
30766,arizona,1
30767,komunikasibaik,1
30768,mendistribusikn,1
30769,mengucapkn,1
30770,snu,1
30771,witjaksono,1
30772,trsentuh,1
30773,titikterangjiwasraya,1
30774,kuntili,1
30775,fxmario,1
30776,dire,1
30777,surabya,1
30778,parung,1
30779,dispendukcapil,1
30780,entikong,1
30781,mnetapkan,1
30782,arnoldus,1
30783,wringinanom,3
30784,rasia,1
30785,desawringinanom,1
30786,kejang,1
30787,templek,1
30788,kehawatiran,1
30789,inicuma,1
30790,gagausa,1
30791,mojokin,1
30792,sucks,1
30793,hebatcara,1
30794,propagator,1
30795,asi,2
30796,penak,1
30797,ropad,1
30798,driji,1
30799,polriadaptasikebiasanbaru,19
30800,ambruradul,1
30801,ha,1
30802,tetapcabutruhip,3
30803,disiase,1
30804,kulanuwun,1
30805,niku,1
30806,sampun,2
30807,diaturne,1
30808,piyayi,1
30809,sanese,1
30810,keluran,1
30811,akademika,1
30812,astertni,1
30813,covidganasdemodilarangkeras,33
30814,gs,1
30815,praspa,4
30816,lamaknen,1
30817,dirun,1
30818,mandelin,1
30819,ngumpanin,1
30820,yela,1
30821,bian,1
30822,perjadin,1
30823,krim,1
30824,dimsum,1
30825,pernyatan2nya,1
30826,congratulations,1
30827,ainun,2
30828,matanajwakitabelumenang,3
30829,tontong,1
30830,75k,1
30831,fpiboneka4nies,3
30832,darahmuda,1
30833,epedemopogi,1
30834,tpmba,1
30835,brktnya,1
30836,dibilanh,1
30837,ngerikasihan,1
30838,cai,2
30839,bureng,2
30840,perlukak,1
30841,concert,2
30842,fury,1
30843,alerta,2
30844,analisaceh,1
30845,rp686,1
30846,nyoba,1
30847,quality,1
30848,mcdonalds,2
30849,mcdonlads,1
30850,protokolcovid,1
30851,januaryono,1
30852,adv,1
30853,alamkui,1
30854,whatdys,1
30855,biayane,1
30856,ngolek,1
30857,duwek,1
30858,diada2in,2
30859,kepo2,2
30860,maka,1
30861,tupai,1
30862,nenen,1
30863,19dasar,1
30864,moderna,1
30865,astrazeneca,1
30866,sayana,1
30867,berakifitas,1
30868,blekok,1
30869,2takut,1
30870,rapidtestcoronamasal,1
30871,gapa,1
30872,misal,1
30873,kurangmya,1
30874,plusminusnya,1
30875,sumompo,2
30876,waloni,1
30877,bapontor,1
30878,nini,1
30879,awaslu,1
30880,dikls,1
30881,pentol,2
30882,karsna,1
30883,smti,1
30884,kusumanegara,1
30885,dkejutkn,1
30886,suspek,9
30887,mematahui,1
30888,masing2bro,1
30889,fe101,1
30890,died,1
30891,caracas,1
30892,miranda,1
30893,tipus,1
30894,lugito,1
30895,dhuhur,1
30896,wraping,1
30897,bersihkanindonesia,1
30898,reformasidikorupsi,3
30899,dukungaksidemotolakobl,1
30900,telapak,1
30901,ugmtingalsejarah,1
30902,universitasgemarmoney,1
30903,revolusipendidikan,1
30904,mohmafudmd,1
30905,babel,1
30906,mrokok,2
30907,binasn,1
30908,segment,1
30909,dukungobltolakaksidemo,2
30910,teguharyadi,1
30911,rp8,1
30912,menrnkan,1
30913,besenjata,2
30914,menghimpit,1
30915,kehati2an,1
30916,zal,1
30917,agoestono,1
30918,mnyalahkan,1
30919,jblok,1
30920,dnck,1
30921,pemerinyah,1
30922,prayuth,1
30923,backtonatural,1
30924,gwede,1
30925,mantashe,1
30926,gumul,1
30927,094,7
30928,reportersatu,1
30929,tirtomoyo,1
30930,icides,1
30931,layat,1
30932,investbudy,1
30933,gajahmungkur,1
30934,janjin,1
30935,7bidadari,1
30936,audio,1
30937,berantaskorupsi,3
30938,kreteria,1
30939,rakyatnyacovid,1
30940,247,1
30941,050,2
30942,797,2
30943,zakasaja,1
30944,trobosan,1
30945,njeber,1
30946,gasepenuhnya,1
30947,curhatanku,1
30948,pasein,1
30949,baren,1
30950,apasolusi,1
30951,ceki,1
30952,tubi,2
30953,indone,1
30954,thretment,1
30955,indonesiasehatsore,1
30956,monitorday,6
30957,kopipahit,3
30958,odha,2
30959,wiendra,1
30960,lontong,1
30961,butet,3
30962,2020terima,1
30963,harustransparansi,1
30964,percpt,1
30965,indonesianegaratanguh,1
30966,nyatadgn,1
30967,infowebinar,1
30968,ipdmip,1
30969,tpm,1
30970,trimks,1
30971,disalahakan,1
30972,bicycle,1
30973,bnisyariah,1
30974,jalankebaikan,1
30975,tunjukrumahasanah,1
30976,bebasuangmuka,1
30977,polriadaptasiakebiasanbaru,1
30978,128,2
30979,covidjon,1
30980,pinjeman,1
30981,golaga,1
30982,siwarak,1
30983,lucuanda,1
30984,befokus,1
30985,goden,1
30986,tulip,1
30987,goldentulip,1
30988,mandibo,1
30989,menangapi,1
30990,548,2
30991,497,1
30992,taly,4
30993,pawang,1
30994,kalaung,1
30995,garavl,1
30996,petrochina,1
30997,bioskop2,1
30998,gpbsi,1
30999,bioskopbukalagi,1
31000,dion,1
31001,agas,1
31002,setiabudi,1
31003,bersunguh2,1
31004,mengantisiasi,1
31005,wardoyo,1
31006,ibo,1
31007,afandi,1
31008,paya,1
31009,itik,1
31010,f35,1
31011,dinkesbwi,1
31012,cov2,1
31013,zuhairi,1
31014,misrawi,1
31015,probable,1
31016,whastrending,1
31017,ngadai,1
31018,unesa,4
31019,ngkau,1
31020,skripsid,1
31021,tpgw,1
31022,0d,1
31023,merivisi,1
31024,mendiagnosa,1
31025,bakomstrademokrat,1
31026,unpi,1
31027,pemerintahcovidganasdemodilarangkeras,1
31028,casino,2
31029,airbone,2
31030,rakyatbisapa,1
31031,minarakbrantasgas,1
31032,manasuara,1
31033,psien,3
31034,ngucap,1
31035,bankbjb,1
31036,helo,1
31037,panto,1
31038,menyenagkan,1
31039,acak2an,1
31040,1615,1
31041,ranperda,1
31042,puspek,1
31043,dosay,1
31044,tuga,1
31045,masih2,1
31046,kepakek,1
31047,psnewnormal,1
31048,teater,1
31049,pemeritahan,1
31050,kelah,1
31051,sampaibnyakah,1
31052,achdiat,1
31053,remi,1
31054,sahabatamansari,1
31055,dprdjepara,1
31056,pertanyany,1
31057,bertnya,1
31058,inisalahsiapa,1
31059,buduk,1
31060,moekhlas,1
31061,jelasin,1
31062,30pemerintah,1
31063,dinkarenakan,1
31064,sembelih,3
31065,bupatu,1
31066,junaedi,5
31067,juanedi,1
31068,uper,2
31069,dudes,1
31070,ngenyuarain,1
31071,pharma,1
31072,elitus,1
31073,globalitus,1
31074,rakjel,1
31075,nadir,1
31076,sinovac,20
31077,diturunin,1
31078,bulus,3
31079,polrikawaladaptasikebiasanbaru,1
31080,darwanto,1
31081,70juta,3
31082,infrared,2
31083,radioaktif,1
31084,charta,3
31085,politika,3
31086,perumahan2,1
31087,lokasi2,1
31088,khamdari,1
31089,mastindo,1
31090,samarindaonline,2
31091,masjohe,1
31092,ag4ever,1
31093,transportasiamanproduktif,1
31094,fika,1
31095,oprimis,1
31096,syahdic016,1
31097,bronkitis,1
31098,amanahpak,1
31099,bmshumas,1
31100,751,6
31101,789,1
31102,ritme,1
31103,releasehantam,1
31104,asimtomatik,2
31105,lainmah,1
31106,benerpemerintah,1
31107,elnino,1
31108,mohi,1
31109,lehleh,1
31110,lueh,1
31111,krjane,1
31112,nguburno,1
31113,tifauzia1,1
31114,tifa,1
31115,pakiban,1
31116,nyoe,2
31117,lon,1
31118,mumang,1
31119,peugah,2
31120,betoi2,1
31121,jeut,1
31122,lemon,1
31123,sereh,1
31124,alkali,1
31125,vurat,1
31126,rumahkan,1
31127,tofik,1
31128,curheart,1
31129,anakbangsa,1
31130,sekolahonline,1
31131,tirakat,1
31132,sohor,1
31133,eukaliptus,1
31134,didaktik,1
31135,quintus,1
31136,serenus,1
31137,samonicus,1
31138,liber,1
31139,medicinalis,1
31140,astahfirulah,1
31141,kaporite,1
31142,bubuk,1
31143,hidrochlorine,1
31144,setiyadi,1
31145,panongan,2
31146,poldabanten,1
31147,pamulihan,2
31148,kodirin,1
31149,seldes,1
31150,ciruyung,1
31151,narsam,1
31152,sindangbarang,1
31153,rusilam,1
31154,vaksincoronabumn,32
31155,ngadiwinatan,1
31156,ktb,1
31157,diplomat,1
31158,probabilitas,1
31159,insidensi,2
31160,ilangim,1
31161,lemonilo,1
31162,pasticoreco,1
31163,desainer,1
31164,kipas2,1
31165,londo,1
31166,elvira,2
31167,lianita,2
31168,sesui,1
31169,sobat7jaditau,1
31170,sawang,1
31171,rasmi,1
31172,yunarto,1
31173,emerson,1
31174,mnangagwa,1
31175,untu,1
31176,mahud,1
31177,hirarki,1
31178,wedakarnafanbase,1
31179,infobali,1
31180,tela,1
31181,kuhapsidangonline,2
31182,biotech,12
31183,arumi,1
31184,bachsin,1
31185,elestianto,1
31186,xlaxiata,1
31187,intransparansi,1
31188,qak,1
31189,skaranq,1
31190,laqi,1
31191,nzul,2
31192,tli,2
31193,3m,3
31194,3c,2
31195,confined,1
31196,sukseskanpilkada2020,1
31197,lainya,1
31198,wisangeni,1
31199,uzbekistan,1
31200,kantorwi,1
31201,azabalahswt,1
31202,nenutup2i,1
31203,keluarke,1
31204,klepon,5
31205,869,7
31206,coula,1
31207,coda,1
31208,562,1
31209,tangep,1
31210,nyampainya,1
31211,plecidyen,1
31212,stopenyebaranhtidancorona,9
31213,purnatugas,1
31214,pendududuk,1
31215,wikuadisasmito,5
31216,doctorshare,2
31217,sobatmantab,1
31218,tisu,1
31219,mangkal,1
31220,kartaredjasa,2
31221,pmijawatengah,1
31222,sarwapramana,1
31223,budhisarwono,1
31224,dkbanjarnegara,1
31225,matic,1
31226,tidakbyr,1
31227,pusdalopsbantul,1
31228,jazil,1
31229,724,3
31230,147,3
31231,kocek,1
31232,769,1
31233,proritas,1
31234,p3k,1
31235,kencar,1
31236,bahlil,1
31237,lahadalia,1
31238,bersilturahmi,1
31239,nyiakan,1
31240,antarbangsa,1
31241,disalahinya,1
31242,koropsih,1
31243,degar,1
31244,pmk86,1
31245,perkasa,3
31246,antiepidemi,1
31247,ramly,1
31248,dilatarbelakangi,1
31249,variolasi,1
31250,ajasama,1
31251,mewujutkan,1
31252,ditjenpdt,1
31253,rangers,2
31254,maskot,2
31255,andretaulany74,1
31256,umbar2,1
31257,ujiklinisvaksin,1
31258,vaksinproduksibiofarma,1
31259,arafah,1
31260,masjidilharam,1
31261,video3,1
31262,donsuwan,1
31263,mandiridukungpen,1
31264,gembrit,1
31265,cegahcovid,2
31266,sungaikunyit,1
31267,ltd,1
31268,264,1
31269,berkahdirumah,1
31270,berkahdarirumah,1
31271,ngeburu,1
31272,buruin,1
31273,kenathis,1
31274,mura,1
31275,unikama,1
31276,953,1
31277,tuned,2
31278,yas,5
31279,zuhur,1
31280,lag,1
31281,insyekur,1
31282,gendut,1
31283,kerasalah,1
31284,anjung,2
31285,djamalud,1
31286,nyengseret,4
31287,ekbang,1
31288,djamaludin,1
31289,pemkotdepok,1
31290,menyakinkan,1
31291,ibuknya,2
31292,pemerintahkasihan,1
31293,infoin,1
31294,genit,1
31295,1234,1
31296,karier,1
31297,ataumungkin,1
31298,bedanyadiberitain,1
31299,duniamanji,2
31300,mnjdkn,1
31301,istilahbarucorona,1
31302,infografistrijaya,1
31303,bakrie,1
31304,406t,1
31305,90juta,1
31306,kraton,2
31307,makasihnya,1
31308,mugia,1
31309,yayu,1
31310,sedanten,1
31311,radiocirebon,1
31312,radiodicirebon,1
31313,radiofavoritcirebon,1
31314,radioetnikcirebon,1
31315,cirebonradio,1
31316,cirebondengar892fm,1
31317,sebel,1
31318,tuhmasih,1
31319,presidenri,1
31320,tuberkulosis,25
31321,gaoleh,1
31322,crot,1
31323,bakaehuni,1
31324,cubit,1
31325,saham2,1
31326,kaef,1
31327,klbe,1
31328,gmfi,1
31329,bpd,1
31330,probandus,1
31331,manufer,1
31332,disalahinpemerintah,2
31333,paragraf,1
31334,jangam,1
31335,kolaborasinergi,1
31336,dimulaidarikita,1
31337,doanyasahabat,1
31338,munjul,1
31339,cilaku,1
31340,muharam,1
31341,polrescianjur,1
31342,penutupansementara,1
31343,seorangpedagang,1
31344,covidyaiya,1
31345,kotabumi,1
31346,palsukena,1
31347,ridhomu,1
31348,sekaleh,1
31349,tertetentu,1
31350,menympang,1
31351,lpjk,1
31352,jurubicara,1
31353,infosurabaya,1
31354,eny,1
31355,90triliun,2
31356,250rb,1
31357,9miliar,1
31358,colek,1
31359,dayatia,1
31360,inisifani,1
31361,ederan,1
31362,basarnas,1
31363,sotot2,1
31364,bejibun,1
31365,selamatdirawat,1
31366,ciruas,1
31367,kmuntirta09,1
31368,kmuntirtajawara2020,1
31369,mustopa,1
31370,sanmustofa,1
31371,jbjb,1
31372,patene,1
31373,wkwkwkwkwkw,1
31374,jaksel1,1
31375,insanperbendaharan,3
31376,ngagem,1
31377,polisindonesiahebat,1
31378,polantasindonesia,1
31379,mabespolri,1
31380,korlantaspolri,1
31381,dharar,1
31382,dhararul,1
31383,adna,1
31384,320,3
31385,persisten,1
31386,hariyadi,1
31387,sukamdani,1
31388,742,1
31389,emprit,1
31390,onlinr,1
31391,bestari,1
31392,bhg,1
31393,146,2
31394,updatecorona21juli2020,1
31395,nimbrung,1
31396,pemerintahstudy,1
31397,dulugais,1
31398,nengeluarkan,1
31399,krbutuhan,1
31400,ptoses,1
31401,brlajar,1
31402,mrngajar,1
31403,inventaris,1
31404,akhlakdukungekonomi,15
31405,pemerintah,1
31406,palai,1
31407,bhaiq,1
31408,kaliankalian,1
31409,lucuwkwk,1
31410,buih,1
31411,teraslampung,1
31412,alhamdulilahguys,2
31413,dimunculin,1
31414,sarcasm,1
31415,kemensoslindungianakindonesia,2
31416,nirmalafirdaus,5
31417,fahrizal,1
31418,darminto,1
31419,keratun,1
31420,kemejing,1
31421,bojongmangu,1
31422,agro,1
31423,jamkrindo,1
31424,askrindo,1
31425,dgn,2
31426,khr,1
31427,azaim,1
31428,ibrahimy,1
31429,yasinan,6
31430,ermawan,6
31431,musolah,3
31432,anur,3
31433,laznas,1
31434,sukorejo,1
31435,pendapate,1
31436,kawankoyok,1
31437,oiyo,1
31438,covidcoronaberpesta4niesdimana,1
31439,tols,1
31440,muspka,1
31441,sejajar,1
31442,coronovairus,2
31443,welovehonda,1
31444,astrahondacare,1
31445,simplenya,1
31446,grogi,1
31447,segmen,1
31448,dititikberatkan,1
31449,pmulihan,1
31450,kerontang,1
31451,bada,1
31452,5kg,1
31453,sahabatwni,1
31454,doha,1
31455,sobatkriskres,1
31456,awaslo,1
31457,pusatkesalaham,1
31458,todak,1
31459,salip,3
31460,jokowe,1
31461,erico,1
31462,libya,3
31463,coronaberpesta4niesdimana,13
31464,hisbulah,1
31465,disiplinprokes,1
31466,anaknakal03,1
31467,matahariberbiji,1
31468,bisada,1
31469,meyebar,1
31470,dipostingan,1
31471,kndruinsu2020,2
31472,vac,1
31473,usahain,1
31474,kmpus,1
31475,uktwalaupun,1
31476,senampernapasan,1
31477,trirismaharini,1
31478,widacokies,2
31479,begicu,1
31480,menkesnya,1
31481,hakatastanah,1
31482,lampungpostid,1
31483,statemenya,2
31484,posyandu,2
31485,karanganyarsehat,1
31486,soerjono,1
31487,083,1
31488,patung,1
31489,gejos,4
31490,longo,1
31491,gitudeh,1
31492,jokowimaruf,1
31493,perekonomianmaju,1
31494,fbr,8
31495,tenteram,5
31496,bansoskemensosuntukwargabetawi,8
31497,listeria,3
31498,enoki,3
31499,kebingunga,1
31500,uth,1
31501,palebah,1
31502,xinjiang,2
31503,uighur,1
31504,warga2,1
31505,disrh,1
31506,negaramelindugi,1
31507,dilakukn,1
31508,placakan,1
31509,jkp,1
31510,pedagangpasar,1
31511,tatih,2
31512,pemulihanekonomi,2
31513,skywalk,2
31514,bawono,1
31515,sasmito,1
31516,waku,1
31517,jubircovid19ganti,1
31518,lalay,1
31519,pesantren2,1
31520,afirmatif,2
31521,564,1
31522,646,1
31523,ichsanudinor,1
31524,ichsanudin,1
31525,laser,2
31526,slb,1
31527,yakalimu,1
31528,kebiadan,1
31529,anataranya,1
31530,mody,1
31531,jakartainfo,1
31532,modysinvsvc,1
31533,modysanalytics,1
31534,ascobat,1
31535,enforcment,1
31536,bangsuy,1
31537,ngape,1
31538,merdekadot,1
31539,oras,1
31540,longsor,2
31541,spektrum,1
31542,balancing,1
31543,ditolol2in,1
31544,dirasain,1
31545,mujarab,1
31546,peranjat,1
31547,homsul,1
31548,selenglapnya,1
31549,sanakominfo,1
31550,paldam,1
